investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,1983-03-24,"JEFFERSONVILLE, GA",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,UNK,Cruise,Probable Cause,DCA83AA022_N72B,1983,03
Accident,1983-03-25,"CENTERVILLE, TN",United States,Fatal,Destroyed,Kit built (rotorway),SCORPION 133,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL83FA144_N506R,1983,03
Accident,1983-03-26,"SALEM, MO",United States,Fatal,Destroyed,Piper,PA-24-400,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,UNK,Cruise,Probable Cause,MKC83FA081_N8611P,1983,03
Accident,1983-03-26,"COBB, CA",United States,Fatal,Destroyed,Mooney,M20E,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,LAX83FA160_N2571W,1983,03
Accident,1983-03-26,"SALT LAKE CITY, UT",United States,Fatal,Destroyed,Cessna,T210M,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,DEN83FA087_N6140B,1983,03
Accident,1983-03-27,"ROANOKE, VA",United States,Fatal,Destroyed,Piper,PA-34-200T,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,ATL83FA145_N5885V,1983,03
Accident,1983-03-29,,United States,Fatal,Destroyed,Cessna,152,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,LAX83LAMS4_N6329M,1983,03
Accident,1983-03-30,"GEORGETOWN, CA",United States,Fatal,Destroyed,Champion,7ECA,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,LAX83FVG10_N9548S,1983,03
Accident,1983-03-30,"ENID, OK",United States,Fatal,Destroyed,Beech,A36,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,FTW83FA170_N18314,1983,03
Accident,1983-03-30,"NEWARK, NJ",United States,Fatal,Destroyed,Gates learjet,25,No,2.0,Turbo Jet,Unknown,One or More,Zero,Zero,Zero,VMC,Landing,Probable Cause,DCA83AA023_N51CA,1983,03
Accident,1983-03-31,"LEHIGHTON, PA",United States,Fatal,Destroyed,Pterodactyl,ASCENDER II,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC83FU001_NONE,1983,03
Accident,1983-03-31,"BETHANY, OK",United States,Fatal,Destroyed,Cessna,182A,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW83FA172_N2030G,1983,03
Accident,1983-03-31,"KANAB, UT",United States,Fatal,Destroyed,Cessna,150M,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,DEN83FA090_N714ML,1983,03
Accident,1983-03-31,"MILTONA, MN",United States,Fatal,Destroyed,Piper,PA-32-300,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,CHI83FA156_N4186R,1983,03
Accident,1983-04-01,"EAGLE PASS, TX",United States,Fatal,Destroyed,Cessna,500,No,2.0,Turbo Fan,Executive/corporate,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,FTW83FA175_N700CW,1983,04
Accident,1983-04-02,"CAMANO ISLAND, WA",United States,Fatal,Destroyed,Glasair,SH2,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,SEA83FA072_N94RB,1983,04
Accident,1983-04-02,"MCKINNEY, TX",United States,Fatal,Unknown,De havilland,DHC-6,No,2.0,Turbo Prop,Skydiving,One or More,Unknown,Unknown,One or More,VMC,Standing,Probable Cause,FTW83LA177_N927BA,1983,04
Accident,1983-04-02,"CUERO, TX",United States,Fatal,Destroyed,Cessna,172N,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW83FA176_N734ZR,1983,04
Accident,1983-04-02,"GLENNALLEN, AK",United States,Fatal,Substantial,Piper,PA-12,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,ANC83FA064_N2826M,1983,04
Accident,1983-04-03,"CAPTREE ISLAND, NY",United States,Fatal,Destroyed,Piper,PA-28RT-201,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,NYC83FA085_N8219L,1983,04
Accident,1983-04-03,"DALHART, TX",United States,Fatal,Destroyed,Cessna,T310R,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,UNK,Approach,Probable Cause,FTW83FA178_N6831T,1983,04
Accident,1983-04-03,"WAIMANALO, OAHU, HI",United States,Fatal,Substantial,Grumman american,AA-5B,No,1.0,Reciprocating,Personal,One or More,One or More,One or More,Zero,VMC,Maneuvering,Probable Cause,LAX83FJA06_N28808,1983,04
Accident,1983-04-05,"ROCKY FACE, GA",United States,Fatal,Destroyed,Cessna,182,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ATL83FA155_N7439N,1983,04
Accident,1983-04-06,"TULARE, CA",United States,Fatal,Destroyed,Mitchell,A-10,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,LAX83FU001_NONE,1983,04
Accident,1983-04-07,"DOVESVILLE, SC",United States,Fatal,Destroyed,Wizard,J3,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,ATL83FU002_NONE,1983,04
Accident,1983-04-07,"SELAWIK, AK",United States,Fatal,Substantial,Britten-norman,BN-2A-8,No,2.0,Reciprocating,Business,One or More,One or More,Zero,Zero,VMC,Cruise,Probable Cause,ANC83FA068_N37MN,1983,04
Accident,1983-04-08,"WELLSVILLE, NY",United States,Fatal,Destroyed,Piper,PA-32RT-300,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,NYC83FA087_N3515M,1983,04
Accident,1983-04-08,"WEAVERVILLE, CA",United States,Fatal,Destroyed,Piper,PA32-300,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Landing,Probable Cause,LAX83FA185_N15351,1983,04
Accident,1983-04-08,"COULTERVILLE, IL",United States,Fatal,Destroyed,Cessna,182,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,CHI83FA161_N92734,1983,04
Accident,1983-04-09,"GAINESVILLE, FL",United States,Fatal,Destroyed,Cessna,172RG,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,MIA83FA113_N6418V,1983,04
Accident,1983-04-10,"LA JOLLA, CA",United States,Fatal,Destroyed,Rolladen-schneider,LS-4,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,LAX83LA190_N3025R,1983,04
Accident,1983-04-10,"GIRDWOOD, AK",United States,Fatal,Substantial,Pteradactyl,ASCENDER,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,ANC83FU003_NONE,1983,04
Accident,1983-04-11,"CASA GRANDE, AZ",United States,Fatal,Destroyed,Cessna,182RII,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,LAX83FA188_N5541N,1983,04
Accident,1983-04-11,"SALT LAKE CITY, UT",United States,Fatal,Destroyed,Bell,206L-1,No,1.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,DEN83FA092_N1759D,1983,04
Accident,1983-04-13,"PALM BAY, FL",United States,Fatal,Destroyed,Rotec,RALLY 2B ULTRALIGHT,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,MIA83FU002_NONE,1983,04
Accident,1983-04-13,"AUBURN, CA",United States,Fatal,Destroyed,Cessna,182P,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Takeoff,Probable Cause,LAX83FA192_N333LK,1983,04
Accident,1983-04-13,"MOBILE, AL",United States,Fatal,Destroyed,Cessna,177RG,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,ATL83FA161_N2765V,1983,04
Accident,1983-04-14,"MIDDLETON, WI",United States,Fatal,Destroyed,Piper,PA24-260,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,IMC,Approach,Probable Cause,CHI83FA166_N9215P,1983,04
Accident,1983-04-15,"KECHI, KS",United States,Fatal,Destroyed,Breezy,01,Yes,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,UNK,Takeoff,Probable Cause,MKC83FA090_N1019W,1983,04
Accident,1983-04-15,"FRISCO, NC",United States,Fatal,Destroyed,Beech,V35B,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Go-around,Probable Cause,ATL83FA163_N9394Q,1983,04
Accident,1983-04-16,"BLUE BELL, PA",United States,Fatal,Destroyed,Piper,PA-28-181,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Go-around,Probable Cause,NYC83FA098_N8167K,1983,04
Accident,1983-04-17,"BETTLES, AK",United States,Fatal,Substantial,Piper,PA-32-300,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,ANC83FA071_N4060W,1983,04
Accident,1983-04-20,"2NM E. OF BLYN, WA",United States,Fatal,Destroyed,Cessna,172P,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,SEA83FA087_N52363,1983,04
Accident,1983-04-20,"LARAMIE, WY",United States,Fatal,Destroyed,Pitts,S-15,Yes,1.0,Reciprocating,Ferry,One or More,Zero,Zero,Zero,VMC,Descent,Probable Cause,DEN83FTC02_N6CQ,1983,04
Accident,1983-04-23,"LEBANON, OR",United States,Fatal,Destroyed,Piper,PA-28-140,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,SEA83FA089_N95341,1983,04
Accident,1983-04-24,"PILLAGER, MN",United States,Fatal,Destroyed,Cessna,185F,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,CHI83FA180_N29968,1983,04
Accident,1983-04-24,"NOME, AK",United States,Fatal,Destroyed,Piper,PA-28-180,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Maneuvering,Probable Cause,ANC83FAA06_N7346W,1983,04
Accident,1983-04-26,"GETTYSBURG, PA",United States,Fatal,Destroyed,Hiller,FH-1100,No,1.0,Turbo Shaft,Business,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,NYC83FA102_N4034K,1983,04
Accident,1983-04-26,"ROCK SPRINGS, WY",United States,Fatal,Destroyed,Beech,A36,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,DEN83AA105B_N1825F,1983,04
Accident,1983-04-26,"ROCK SPRINGS, WY",United States,Fatal,Destroyed,Cessna,340,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,DEN83AA105A_N5415M,1983,04
Accident,1983-04-27,"NORWALK, OH",United States,Fatal,Destroyed,Airmass,SUNBURST B,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI83FU001_NONE,1983,04
Accident,1983-04-28,"HARTSHORN, MO",United States,Fatal,Substantial,American,EAGLE 430B,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,MKC83FU001_NONE,1983,04
Accident,1983-04-29,"RENTON, WA",United States,Fatal,Destroyed,Beech,77,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,SEA83FA093_N67140,1983,04
Accident,1983-04-29,"REDLANDS, CA",United States,Fatal,Destroyed,Piper,PA-28-181,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,LAX83FA211_N9233K,1983,04
Accident,1983-04-30,"FRIDAY HARBOR, WA",United States,Fatal,Destroyed,Cessna,C-172N,No,1.0,Reciprocating,Personal,One or More,One or More,One or More,One or More,VMC,Go-around,Probable Cause,SEA83FA094_N3413E,1983,04
Accident,1983-04-30,"WAYMART, PA",United States,Fatal,Destroyed,Bell,47G-2,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,NYC83FA106_N2829B,1983,04
Accident,1983-04-30,"FARMINGDALE, NY",United States,Fatal,Destroyed,Piper,PA-38-112,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC83FA105_N2580L,1983,04
Accident,1983-04-30,"STOVER, MO",United States,Fatal,Destroyed,Piper,PA-34-200T,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,MKC83FA098_N1091X,1983,04
Accident,1983-05-01,"CORAM, NY",United States,Fatal,Destroyed,Piper,PA-24-250,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Maneuvering,Probable Cause,NYC83FA107_N5738P,1983,05
Accident,1983-05-01,"CALIFORNIA CITY, CA",United States,Fatal,Destroyed,Schempp-hirth,NIMBUS II,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,LAX83FA208_N21RB,1983,05
Accident,1983-05-01,"PORT ARANSAS, TX",United States,Fatal,Destroyed,Cessna,177B,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Descent,Probable Cause,FTW83LA215_N34581,1983,05
Accident,1983-05-02,"YREKE, CA",United States,Fatal,Destroyed,Rietman,WIDGET,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX83FVG11_N3881D,1983,05
Accident,1983-05-02,"MURFREESBORO, TN",United States,Fatal,Destroyed,Piper,PA 32RT-300T,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ATL83FA174_N22011,1983,05
Accident,1983-05-03,"ALPINE, WY",United States,Fatal,Destroyed,Piper,28-180,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,DEN83FA108_N7295W,1983,05
Accident,1983-05-04,"MILTON FREEWTR., OR",United States,Fatal,Substantial,Brantly helicopter,B-2,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,SEA83FYM05_N5912X,1983,05
Accident,1983-05-06,"IRAAN, TX",United States,Fatal,Destroyed,Cessna,170B,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW83FA222_N3038A,1983,05
Accident,1983-05-06,"KENNESAW, GA",United States,Fatal,Substantial,Cessna,150,No,1.0,Reciprocating,Instructional,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,ATL83FA178_N5835G,1983,05
Accident,1983-05-07,"GAITHERSBURG, MD",United States,Fatal,Destroyed,Piper,PA-23,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,DCA83AA025_N1236P,1983,05
Accident,1983-05-07,"FORT VALLEY, GA",United States,Fatal,Destroyed,Cessna,C-150H,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,ATL83FA179_N7146S,1983,05
Accident,1983-05-08,"MANVEL, TX",United States,Fatal,Destroyed,Rotec,RALLY 2B,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,FTW83FU001_NONE,1983,05
Accident,1983-05-09,"NEW BRAUNFELS, TX",United States,Fatal,Destroyed,Cessna,182R,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,FTW83FA226_N5134E,1983,05
Accident,1983-05-11,"TURNERS FALLS, MA",United States,Fatal,Destroyed,Vector,610,Yes,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC83FU004_NONE,1983,05
Accident,1983-05-12,"PEMBROKE PINES, FL",United States,Fatal,Destroyed,Great lakes,2T-1A-2,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,MIA83FA140_N3667L,1983,05
Accident,1983-05-12,"CHERAW, SC",United States,Fatal,Destroyed,Cessna,150L,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,IMC,Go-around,Probable Cause,ATL83FA185_N21991,1983,05
Accident,1983-05-12,"TITUSVILLE, FL",United States,Fatal,Destroyed,Aero commander,680,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,ATL83AA184_N6880S,1983,05
Accident,1983-05-13,"EDMONDS, WA",United States,Fatal,Destroyed,Mooney,M20,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,SEA83FA095_N6532B,1983,05
Accident,1983-05-13,"BLOOMINGTON, IL",United States,Fatal,Destroyed,Mooney,M-20-J-201,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,CHI83FA213_N201GG,1983,05
Accident,1983-05-14,"TRACY, CA",United States,Fatal,Destroyed,Homebuilt,NONE,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,LAX83FU003_NONE,1983,05
Accident,1983-05-16,"BURNS, WY",United States,Fatal,Destroyed,Piper,PA-28R,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,DEN83FA114_N33066,1983,05
Accident,1983-05-17,"NEAR SOUTH BAY, FL",United States,Fatal,Destroyed,Piper,PA-28-140,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,MIA83FA143_N8235N,1983,05
Accident,1983-05-18,"VENICE, LA",United States,Fatal,Destroyed,Aerospatiale,AS-350D,No,1.0,Turbo Shaft,Ferry,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,FTW83FA238_N36062,1983,05
Accident,1983-05-20,"OLD LYME, CT",United States,Fatal,Destroyed,Mooney,M-20K,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Climb,Probable Cause,NYC83FA121_N231HT,1983,05
Accident,1983-05-20,"5N BATTLE CREEK, NE",United States,Fatal,Substantial,Weedhopper,JC-24C,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,MKC83FU002_NONE,1983,05
Accident,1983-05-21,"ENFIELD, NY",United States,Fatal,Destroyed,Robertson,B1-RD,Yes,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC83FU005A_NONE,1983,05
Accident,1983-05-21,"MESA, AZ",United States,Fatal,Destroyed,Ryan,PT-22/ST-3KR,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX83FA240_N721R,1983,05
Accident,1983-05-21,"ST. GEORGE, UT",United States,Fatal,Destroyed,Intl ultralight,BANSHEE,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,DEN83LU001_NONE,1983,05
Accident,1983-05-21,"LANDER, WY",United States,Fatal,Destroyed,Cessna,172P,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,UNK,Cruise,Probable Cause,DEN83FA116_N54609,1983,05
Accident,1983-05-21,"DUBLIN, VA",United States,Fatal,Destroyed,Beech,A23,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL83FA194_N1467L,1983,05
Accident,1983-05-21,"ENFIELD, NY",United States,Fatal,Substantial,Robertson,B1-RD (SN:115),Yes,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC83FU005B_NONE,1983,05
Accident,1983-05-22,"SOUTH PRAIRIE, WA",United States,Fatal,Destroyed,Cessna,U206,No,1.0,Reciprocating,Personal,One or More,One or More,One or More,Zero,VMC,Landing,Probable Cause,SEA83FA103_N3852G,1983,05
Accident,1983-05-22,"VAN NUYS, CA",United States,Fatal,Destroyed,Mooney,M20K,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX83FA241_N1150S,1983,05
Accident,1983-05-22,"BROKEN ARROW, OK",United States,Fatal,Destroyed,Breezy,DRAKE-EDGAR,Yes,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW83FA245_N2261K,1983,05
Accident,1983-05-22,"HAMILTON, MT",United States,Fatal,Destroyed,Cessna,152,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,DEN83FTI04_N5112Q,1983,05
Accident,1983-05-22,"CHESSON, AL",United States,Fatal,Destroyed,Beech,V35B,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ATL83FA198_N313ZM,1983,05
Accident,1983-05-22,"HERINGTON, KS",United States,Fatal,Substantial,Bensen,B-8M,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,MKC83FA113_NONE,1983,05
Accident,1983-05-22,"TAVARES, FL",United States,Fatal,Substantial,Parson,BENSEN,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,MIA83FA144_NONE,1983,05
Accident,1983-05-22,"BRIDGEPORT, CA",United States,Fatal,Substantial,Schempp-hirth,STANDARD CIRRUS,No,1.0,Unknown,Unknown,One or More,Zero,Zero,One or More,VMC,Cruise,Probable Cause,LAX83FA242B_N6482,1983,05
Accident,1983-05-22,"BRIDGEPORT, CA",United States,Fatal,Substantial,Schempp-hirth,STANDARD CIRRUS,No,1.0,Unknown,Unknown,One or More,Zero,Zero,One or More,VMC,Cruise,Probable Cause,LAX83FA242A_N184N,1983,05
Accident,1983-05-23,"POMPANO BEACH, FL",United States,Fatal,Destroyed,Piper,PA-22,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Go-around,Probable Cause,MIA83FA145_N8983C,1983,05
Accident,1983-05-23,"PORTOLA, CA",United States,Fatal,Destroyed,Herpst,VARIEZE,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,LAX83FA246_N882BF,1983,05
Accident,1983-05-24,"CANON CITY, CO",United States,Fatal,Destroyed,Piper,PA-38-112,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,DEN83FA120_N2433L,1983,05
Accident,1983-05-25,"LIVE OAK, CA",United States,Fatal,Destroyed,Grumman-schweizer,G-164C,No,1.0,Turbo Prop,Aerial Application,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX83LA249_N6627K,1983,05
Accident,1983-05-26,"HAINES FALLS, NY",United States,Fatal,Destroyed,Piper,PA-28-140,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,NYC83FA125_N1316T,1983,05
Accident,1983-05-26,"NORCO, CA",United States,Fatal,Destroyed,Piper,PA-28-151,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,LAX83FA253_N54363,1983,05
Accident,1983-05-27,"LEBANON, IN",United States,Fatal,Substantial,Boeing,A75N1,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,One or More,VMC,Takeoff,Probable Cause,CHI83LA232_N52470,1983,05
Accident,1983-05-28,"OPELOUSAS, LA",United States,Fatal,Substantial,Enstrom,280C,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW83FA251_N56932,1983,05
Accident,1983-05-28,"GLENNALLEN, AK",United States,Fatal,Substantial,Piper,PA-12,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,UNK,Maneuvering,Probable Cause,ANC83LA085_N3742M,1983,05
Accident,1983-05-30,"NORTH BEND, WA",United States,Fatal,Destroyed,Cessna,180J,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Climb,Probable Cause,SEA83FA115_N42917,1983,05
Accident,1983-05-30,"FARMINGDALE, NY",United States,Fatal,Destroyed,Beech,B36TC,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,NYC83FA126_N837E,1983,05
Accident,1983-05-30,"ANTIOCH, CA",United States,Fatal,Destroyed,Beech,H35,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,LAX83FA256_N391B,1983,05
Accident,1983-05-30,"HASKELL, TX",United States,Fatal,Destroyed,Piper,PA-28-180,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,FTW83FA254_N5170S,1983,05
