investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,1985-12-31,"DEKALB, TX",United States,Fatal,Destroyed,Douglas,DC-3,No,2.0,Reciprocating,Executive/corporate,One or More,One or More,Zero,Zero,VMC,Cruise,Probable Cause,DCA86AA012_N711Y,1985,12
Accident,1986-02-20,"HEMET, CA",United States,Fatal,Substantial,Whigham,GW4A,Yes,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX86LUG02_N24GW,1986,02
Accident,1986-03-05,"EOLA, IL",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Business,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,CHI86FA098_N513DC,1986,03
Accident,1986-03-13,"ALPENA, MI",United States,Fatal,Destroyed,Embraer,EMB-110P1,No,2.0,Turbo Prop,Unknown,One or More,One or More,One or More,Zero,IMC,Approach,Probable Cause,DCA86AA021_N1356P,1986,03
Accident,1986-03-20,"LIME VILLAGE, AK",United States,Fatal,Destroyed,De havilland,DHC-4A,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,ANC86FA037_N539Y,1986,03
Accident,1986-04-04,"REDWATER, TX",United States,Fatal,Destroyed,Israel aircraft industries,1124A,No,2.0,Turbo Fan,Business,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,FTW86MA058_N50SK,1986,04
Accident,1986-04-11,"PEDRO, FL",United States,Fatal,Destroyed,Beagle aircraft,B206-2,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,MIA86FA119_N112CS,1986,04
Accident,1986-04-28,"JULIAN, PA",United States,Fatal,Destroyed,Schweizer,SGS-1-26B,No,0.0,Unknown,Personal,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC86FA114B_N686U,1986,04
Accident,1986-05-01,"GOUDEAU, LA",United States,Fatal,Destroyed,Partenavia,P68C,No,2.0,Reciprocating,Public Aircraft,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,FTW86FA073_N3832E,1986,05
Accident,1986-05-07,"PRICE, UT",United States,Fatal,Destroyed,Gulfstream,690D,No,2.0,Turbo Prop,Business,One or More,Zero,Zero,Zero,IMC,Descent,Probable Cause,DEN86MA129_N200PR,1986,05
Accident,1986-05-07,"BILLINGS, MT",United States,Fatal,Destroyed,Swearingen,SA226AT,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,DEN86FA128_N577KA,1986,05
Accident,1986-05-09,"GRAND ISLAND, NE",United States,Fatal,Destroyed,Aero commander,680FL,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,MKC86FA101_N1198Z,1986,05
Accident,1986-05-29,"DICKSON, TN",United States,Fatal,Destroyed,"Smith, ted aerostar",AEROSTAR 600,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,ATL86FA147_N260A,1986,05
Accident,1986-06-02,"BARTLETT, TX",United States,Fatal,Destroyed,Mitsubishi,MU-2B-35,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,FTW86MA097_N8CC,1986,06
Accident,1986-06-02,"PETERSON, AL",United States,Fatal,Destroyed,Mbb,BO-105C,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL86FA156_N114BH,1986,06
Accident,1986-06-06,"SUTTON, MA",United States,Fatal,Destroyed,Sikorsky,S-76B,No,2.0,Turbo Shaft,Business,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,NYC86MA148_N5AZ,1986,06
Accident,1986-06-13,"HOUMA, LA",United States,Fatal,Destroyed,Mbb,105,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,FTW86FA116_N2784E,1986,06
Accident,1986-06-18,"GRAND CANYON, AZ",United States,Fatal,Destroyed,De havilland,DHC-6-300,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,DCA86AA028A_N76GC,1986,06
Accident,1986-06-27,"BUFFALO, WY",United States,Fatal,Destroyed,Martin company,404,No,2.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,DEN86FA175_N40443,1986,06
Accident,1986-07-01,"LAKEHURST, NJ",United States,Fatal,Destroyed,Piasecki acft. corp.,HELISTAT 97-34J,No,4.0,Reciprocating,Unknown,One or More,One or More,One or More,Zero,VMC,Taxi,Probable Cause,NYC86FHD01_N1897Z,1986,07
Accident,1986-07-16,"SUN CITY, AZ",United States,Fatal,Substantial,Burkhart grob,A103 TWIN II,No,0.0,Unknown,Personal,One or More,Zero,Zero,One or More,VMC,Landing,Probable Cause,LAX86FA293_N5448E,1986,07
Accident,1986-08-02,"BEDFORD, IN",United States,Fatal,Destroyed,Hawker siddeley,DH-125-1A,No,2.0,Turbo Jet,Personal,One or More,Zero,Zero,Zero,VMC,Landing,Probable Cause,CHI86FA191_N50HH,1986,08
Accident,1986-08-08,"DUXSBURY, VT",United States,Fatal,Destroyed,Aero commander,680FL,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,NYC86FA201_N6341U,1986,08
Accident,1986-08-24,"MIDDLETOWN, NY",United States,Fatal,Destroyed,Schempp-hirth,VENTUS A,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,NYC86FHM03_N7XT,1986,08
Accident,1986-08-28,"TEXARKANA, AR",United States,Fatal,Destroyed,Lockheed,18-56 (HOWARD 250),No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,MKC86FA179_N252K,1986,08
Accident,1986-08-31,"CERRITOS, CA",United States,Fatal,Destroyed,Mcdonnell douglas,DC-9-32,No,2.0,Turbo Fan,Unknown,One or More,Zero,One or More,Zero,VMC,Descent,Probable Cause,DCA86AA041A_XAJED,1986,08
Accident,1986-09-23,"GALAX, VA",United States,Fatal,Destroyed,Bell,222UT,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,ATL86FA264_N251CC,1986,09
Accident,1986-10-04,"KELLY AFB, TX",United States,Fatal,Destroyed,Lockheed,382G,No,4.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,DCA87AA002_N15ST,1986,10
Accident,1986-10-09,"BOSTON, MA",United States,Fatal,Unknown,Lockheed,L188A,No,4.0,Turbo Prop,Unknown,Unknown,One or More,Unknown,One or More,VMC,Standing,Probable Cause,NYC87LA010_N342HA,1986,10
Accident,1986-11-04,"BECKER, MN",United States,Fatal,Substantial,Sikorsky,S-58ET,No,2.0,Turbo Shaft,Other Work Use,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI87FA015_N4247S,1986,11
Accident,1986-11-06,"TAMPA, FL",United States,Fatal,Substantial,Boeing,727-235,No,3.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,IMC,Taxi,Probable Cause,DCA87MA010B_N4743,1986,11
Accident,1987-01-15,"KEARNS, UT",United States,Fatal,Destroyed,Swearingen,SA-226TC,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,DCA87MA018A_N163SW,1987,01
Accident,1987-02-04,"ANGLETON, TX",United States,Fatal,Destroyed,Sikorsky,S-76A,No,2.0,Turbo Shaft,Other Work Use,One or More,Zero,Zero,Zero,IMC,Climb,Probable Cause,FTW87FA059_N767AL,1987,02
Accident,1987-03-04,"ROMULUS, MI",United States,Fatal,Destroyed,Casa,C-212-CC,No,2.0,Turbo Prop,Unknown,One or More,One or More,One or More,Zero,VMC,Approach,Probable Cause,DCA87MA022_N160FB,1987,03
Accident,1987-03-27,"EAGLE, CO",United States,Fatal,Destroyed,Learjet,24A,No,2.0,Turbo Jet,Positioning,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,FTW87NA086_N31SK,1987,03
Accident,1987-04-08,"TRAVIS AFB, CA",United States,Fatal,Destroyed,Lockheed,L-382G,No,4.0,Turbo Prop,Instructional,One or More,Zero,Zero,Zero,VMC,Go-around,Probable Cause,DCA87MA024_N517SJ,1987,04
Accident,1987-04-13,"KANSAS CITY, MO",United States,Fatal,Destroyed,Boeing,707-351C,No,4.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,DCA87MA026_N144SP,1987,04
Accident,1987-04-15,"BEN WHEELER, TX",United States,Fatal,Destroyed,Bell,222,No,2.0,Turbo Shaft,Ferry,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,FTW87FA096_N1074T,1987,04
Accident,1987-04-23,"WILMINGTON, NC",United States,Fatal,Destroyed,Swearingen,SA-226TC,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,ATL87FA123_N505LB,1987,04
Accident,1987-05-12,"WEST MIFFLIN, PA",United States,Fatal,Destroyed,Learjet,35A,No,2.0,Turbo Fan,Instructional,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,DCA87MA031_N100EP,1987,05
Accident,1987-05-22,"TEHACHAPI, CA",United States,Fatal,Destroyed,Northrop,T-38A,No,2.0,Turbo Jet,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,LAX87FA213B_USAF,1987,05
Accident,1987-06-06,"KANNAPOLIS, NC",United States,Fatal,Substantial,Balloon works,FIREFLY 7,No,0.0,Unknown,Personal,One or More,One or More,Zero,One or More,VMC,Descent,Probable Cause,ATL87LA158_N1511A,1987,06
Accident,1987-06-07,"BAY CITY, MI",United States,Fatal,Destroyed,Mbb,BO-105CBS,No,2.0,Turbo Shaft,Unknown,One or More,Zero,One or More,Zero,VMC,Takeoff,Probable Cause,FTW87MA135_N550H,1987,06
Accident,1987-06-18,"CORAL SPRINGS, FL",United States,Fatal,Destroyed,Mitsubishi,MU-2B,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,ATL87FA173_N184MA,1987,06
Accident,1987-06-21,"BRIDGEPORT, CA",United States,Fatal,Destroyed,Rockwell,690,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,LAX87FA239_N662DM,1987,06
Accident,1987-06-24,"HILLIARD, FL",United States,Fatal,Destroyed,Rockwell,690A,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,MIA87FA191_N57169,1987,06
Accident,1987-07-04,"VENICE, LA",United States,Fatal,Destroyed,Aerospatiale,AS-355-F1,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,FTW87FA156_N5796M,1987,07
Accident,1987-07-22,"ASHLAND, OR",United States,Fatal,Destroyed,Aero commander,560-A,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Maneuvering,Probable Cause,SEA87FA149_N2794B,1987,07
Accident,1987-08-11,"WASHINGTON, DC",United States,Fatal,Unknown,Boeing,747-200B,No,4.0,Turbo Fan,Unknown,One or More,Zero,Zero,One or More,VMC,Standing,Probable Cause,BFO87FA053_JA182,1987,08
Accident,1987-08-16,"ROMULUS, MI",United States,Fatal,Destroyed,Mcdonnell douglas,DC-9-82,No,2.0,Turbo Fan,Unknown,One or More,One or More,One or More,Zero,VMC,Takeoff,Probable Cause,DCA87MA046_N312RC,1987,08
Accident,1987-10-12,"POMPANO BEACH, FL",United States,Fatal,Destroyed,Rockwell,700,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,MIA88FA007_N26574,1987,10
Accident,1987-10-15,"RANCHO MURIETA, CA",United States,Fatal,Destroyed,Dassault-breguet,DA 10,No,2.0,Turbo Fan,Positioning,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX88FA015_N121FJ,1987,10
Accident,1987-10-23,"OSHTEMO TOWNSHP, MI",United States,Fatal,Destroyed,"Smith, ted aerostar",AEROSTAR 600,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,CHI88FA010_N554AC,1987,10
Accident,1987-10-31,"DESERT CENTER, CA",United States,Fatal,Destroyed,Britten-norman,BN2A-26,No,2.0,Reciprocating,Ferry,One or More,Zero,Zero,Zero,IMC,Maneuvering,Probable Cause,LAX88FA065_N25MR,1987,10
Accident,1987-11-15,"DENVER, CO",United States,Fatal,Destroyed,Mcdonnell douglas,DC-9-14,No,2.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,IMC,Takeoff,Probable Cause,DCA88MA004_N626TX,1987,11
Accident,1987-12-05,"LEXINGTON, KY",United States,Fatal,Destroyed,Hawker siddeley,HS-125-400A,No,2.0,Turbo Jet,Business,One or More,One or More,One or More,Zero,VMC,Cruise,Probable Cause,ATL88MA053_N400PH,1987,12
Accident,1987-12-07,"SAN LUIS OBISPO, CA",United States,Fatal,Destroyed,British aerospace,BAE-146-200,No,4.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,DCA88MA008_N350PS,1987,12
Accident,1988-01-08,"MONROE, LA",United States,Fatal,Destroyed,Gates learjet,36A,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,FTW88MA047_N79SF,1988,01
Accident,1988-01-10,"PONTIAC, MI",United States,Fatal,Destroyed,Fairchild,SA226T,No,2.0,Turbo Prop,Instructional,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,CHI88FA041_N800AW,1988,01
Accident,1988-01-18,"HOUSTON, TX",United States,Fatal,Destroyed,Hawker siddeley,125-600A,No,2.0,Turbo Jet,Business,One or More,One or More,One or More,Zero,IMC,Approach,Probable Cause,FTW88MA048_XAKUT,1988,01
Accident,1988-01-19,"PIERCEVILLE, KS",United States,Fatal,Destroyed,Gulfstream,500B,No,2.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,MKC88FA042_N611CA,1988,01
Accident,1988-01-19,"BAYFIELD, CO",United States,Fatal,Destroyed,Fairchild,SA-227AC,No,2.0,Turbo Prop,Unknown,One or More,One or More,One or More,One or More,IMC,Approach,Probable Cause,DCA88MA017_N68TC,1988,01
Accident,1988-02-09,"SPRINGFIELD, OH",United States,Fatal,Destroyed,British aerospace,3101,No,2.0,Turbo Prop,Instructional,One or More,Zero,Zero,Zero,VMC,Go-around,Probable Cause,ATL88MA089_N823JS,1988,02
Accident,1988-02-19,"EL PASO, TX",United States,Fatal,Destroyed,Aero commander,680,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,FTW88FA066_N634SA,1988,02
Accident,1988-02-19,"CARY, NC",United States,Fatal,Destroyed,Fairchild,SA227-AC,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,DCA88MA032_N622AV,1988,02
Accident,1988-04-02,"BOULDER, CO",United States,Fatal,Destroyed,Burkhart grob,G103A,No,0.0,Unknown,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,DEN88FA089_N788G,1988,04
Accident,1988-04-08,"SODA SPRINGS, ID",United States,Fatal,Destroyed,Aero commander,680FL,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,UNK,Descent,Probable Cause,SEA88FA069_N291NC,1988,04
Accident,1988-04-09,"FAIRFIELD, PA",United States,Fatal,Destroyed,Schleicher,ASW-20,No,0.0,Unknown,Personal,One or More,Zero,Zero,One or More,VMC,Cruise,Probable Cause,NYC88LA125A_N34JH,1988,04
Accident,1988-04-09,"FAIRFIELD, PA",United States,Fatal,Substantial,Schleicher,ASW-20,No,0.0,Unknown,Personal,One or More,Zero,Zero,One or More,VMC,Cruise,Probable Cause,NYC88LA125B_N311DP,1988,04
Accident,1988-04-17,"CAJON, CA",United States,Fatal,Destroyed,Aerospatiale,AS355F,No,2.0,Turbo Shaft,Unknown,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX88FA163_N5777P,1988,04
Accident,1988-04-28,"MAUI, HI",United States,Fatal,Substantial,Boeing,737-297,No,2.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,VMC,Cruise,Probable Cause,DCA88MA054_N73711,1988,04
Accident,1988-05-17,"LITTLE ROCK, AR",United States,Fatal,Destroyed,Aero commander,690A,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,MKC88FA089_N660RB,1988,05
Accident,1988-05-24,"WEST PATERSON, NJ",United States,Fatal,Destroyed,Learjet,35A,No,2.0,Turbo Fan,Positioning,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL88MA184_N500RW,1988,05
Accident,1988-06-26,"CIMARRON, NM",United States,Fatal,Destroyed,Douglas,A-26C,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,DEN88FA138_N4813E,1988,06
Accident,1988-07-01,"MONTAGUE, CA",United States,Fatal,Destroyed,Schweizer,SGS-1-26A,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX88LA247_N2726Z,1988,07
Accident,1988-07-16,"WELLINGTON, NV",United States,Fatal,Destroyed,Applebay,ZUNI 2,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,SEA88FA131_N14XZ,1988,07
Accident,1988-07-20,"GOLDEN MEADOW, LA",United States,Fatal,Destroyed,Douglas,DC-6A,No,4.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Descent,Probable Cause,FTW88FA136_N33VX,1988,07
Accident,1988-07-20,"CHANTILLY, VA",United States,Fatal,Destroyed,De havilland,DHC-6-200,No,2.0,Turbo Prop,Ferry,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,BFO88FA067_N7267,1988,07
Accident,1988-07-26,"MORRISTOWN, NJ",United States,Fatal,Destroyed,Learjet,35A,No,2.0,Turbo Fan,Positioning,One or More,One or More,Zero,Zero,VMC,Approach,Probable Cause,MKC88MA134_N442NE,1988,07
Accident,1988-07-30,"PERRIS, CA",United States,Fatal,Destroyed,Learjet,23,No,2.0,Turbo Jet,Positioning,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,LAX88FA274_N745F,1988,07
Accident,1988-08-31,"DALLAS/FT WORTH, TX",United States,Fatal,Destroyed,Boeing,727-232,No,3.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,VMC,Takeoff,Probable Cause,DCA88MA072_N473DA,1988,08
Accident,1988-09-05,"SITKA, AK",United States,Fatal,Destroyed,Britten-norman,BN-2A,No,2.0,Reciprocating,Unknown,One or More,One or More,One or More,One or More,IMC,Maneuvering,Probable Cause,SEA88FA167_N111VA,1988,09
Accident,1988-09-05,"MANKATO, MN",United States,Fatal,Destroyed,Homebuilt,WOODSTOCK,Yes,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI88DER14_N369DK,1988,09
Accident,1988-10-01,"ELIZA ISLAND, WA",United States,Fatal,Destroyed,Cessna robertson,337A,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,SEA89FA001_N6314F,1988,10
Accident,1988-10-08,"SAN BENITO, TX",United States,Fatal,Destroyed,Douglas,A-20G,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW89DRG02_N67921,1988,10
Accident,1988-10-15,"BORREGO SPRINGS, CA",United States,Fatal,Substantial,Arlington,SISU 1A,Yes,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX89DUM01_N252JB,1988,10
Accident,1988-10-16,"ERIE, CO",United States,Fatal,Destroyed,Hicks/mervin,RH-3,Yes,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,DEN89DTE01_N69272,1988,10
Accident,1988-11-02,"OAK GROVE, PA",United States,Fatal,Destroyed,Rockwell,1121A,No,2.0,Turbo Jet,Unknown,One or More,Zero,Zero,Zero,IMC,Maneuvering,Probable Cause,MIA89MA023_N44,1988,11
Accident,1988-11-16,"CHICAGO, IL",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,CHI89FA026_N271MA,1988,11
Accident,1988-12-09,"ALCOA, TN",United States,Fatal,Destroyed,Aero commander,720,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,ATL89FA054_N120G,1988,12
Accident,1988-12-23,"Midway Islands, PO",United States,Fatal,Unknown,Boeing,747SP-21,No,4.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,UNK,Cruise,Probable Cause,LAX89LA068_N146UA,1988,12
Accident,1989-01-02,"MANSFIELD, OH",United States,Fatal,Destroyed,Mitsubishi,MU-2B,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,ATL89FA065_N500V,1989,01
Accident,1989-01-12,"TIPP CITY, OH",United States,Fatal,Destroyed,Hawker siddeley,HS.748 SERIES 2A,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,ATL89MA072_CGDOV,1989,01
Accident,1989-01-26,"SPARTANSBURG, PA",United States,Fatal,Destroyed,Grumman,GA-7,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,NYC89FA073_N115DS,1989,01
Accident,1989-02-09,"SALT LAKE CITY, UT",United States,Fatal,Unknown,Mcdonnell douglas,DC-9-32F,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,One or More,VMC,Climb,Probable Cause,FTW89MA047_N935F,1989,02
Accident,1989-02-13,"TYLER, TX",United States,Fatal,Destroyed,Mbb,BK-117 A-1,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,FTW89FA049_N7025L,1989,02
Accident,1989-02-24,"HONOLULU, HI",United States,Fatal,Substantial,Boeing,747-122,No,4.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,VMC,Climb,Probable Cause,DCA89MA027_N4713U,1989,02
Accident,1989-02-28,"SAN DIEGO, CA",United States,Fatal,Destroyed,Mitsubishi,MU-2B-20F,No,2.0,Turbo Prop,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,BFO89LA023_N701DM,1989,02
Accident,1989-03-15,"WEST LAFAYETTE, IN",United States,Fatal,Destroyed,Nihon,YS-11A-600,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,CHI89MA057_N128MP,1989,03
Accident,1989-03-18,"SAGINAW, TX",United States,Fatal,Destroyed,Mcdonnell douglas,DC-9-33F,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,VMC,Standing,Probable Cause,DCA89MA035_N931F,1989,03
Accident,1989-03-26,"COINJOCK, NC",United States,Fatal,Destroyed,Mbb,BK-117-A-3,No,2.0,Turbo Shaft,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ATL89FA116_N39187,1989,03
Accident,1989-05-02,"SUMMERLAND KEY, FL",United States,Fatal,Destroyed,Douglas,C-47,No,2.0,Reciprocating,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,MIA89GA144_N28889,1989,05
Accident,1989-05-03,"NEW IBERIA, LA",United States,Fatal,Destroyed,"Smith, ted aerostar",601,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW89FA089_N90619,1989,05
Accident,1989-05-06,"MT. PLEASANT, TN",United States,Fatal,Destroyed,Embraer,EMB-110-P1,No,2.0,Turbo Prop,Instructional,One or More,One or More,Zero,Zero,IMC,Approach,Probable Cause,ATL89FA142_N95PB,1989,05
Accident,1989-05-22,"WATERMAN, IL",United States,Fatal,Destroyed,Douglas,DC3C-S13CG,No,2.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI89MA095_N47CE,1989,05
Accident,1989-06-29,"CARTERSVILLE, GA",United States,Fatal,Destroyed,Dassault-breguet,FALCON 20,No,2.0,Turbo Fan,Positioning,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,ATL89FA171_N125CA,1989,06
Accident,1989-07-16,"HOUSTON, TX",United States,Fatal,Destroyed,Piccard,AX-6,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,FTW89FA136_N85DP,1989,07
Accident,1989-07-19,"SIOUX CITY, IA",United States,Fatal,Destroyed,Mcdonnell douglas,DC-10-10,No,3.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,VMC,Cruise,Probable Cause,DCA89MA063_N1819U,1989,07
Accident,1989-09-03,"HOUMA, LA",United States,Fatal,Destroyed,Aerospatiale,AS-355F-1,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,FTW89FA159B_N5796P,1989,09
Accident,1989-09-10,"KAILUA-KONA, HI",United States,Fatal,Destroyed,Aero commander,680FLP,No,2.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,LAX89FA307_N22LR,1989,09
